Latitude (generated),Longitude (generated),start_year,Start_month,Gis Acres,Cause
33.89242783,-117.1530387,,,1314,14
33.8938231,-116.787023,,,60,14
33.89410725,-116.8359632,,,4579,14
33.89425304,-116.716316,,,2088,14
33.89432825,-116.9213613,,,235,14
33.89492623,-116.6752801,,,504,14
33.89506538,-116.7719308,,,477,14
33.89564551,-116.9829286,,,193,14
33.89686408,-116.7274639,,,194,14
33.89705839,-116.9015772,,,113,14
33.89760023,-116.8063664,,,92,14
33.90021115,-116.7074332,,,1300,14
33.9012807,-117.0587167,,,259,14
33.90271077,-117.1382354,,,444,14
33.902795,-116.873541,,,122,14
33.90347831,-117.1567395,,,27,14
33.90544986,-116.8532181,,,174,14
33.90597281,-116.7665601,,,199,14
33.90791406,-116.8743675,,,72,14
33.90875304,-116.9744495,,,124,14
33.90918963,-116.7231324,,,178,14
33.9094372,-117.0634126,,,185,14
33.9099181,-117.6153848,,,122,14
33.91241595,-116.7491276,,,89,14
33.91660224,-117.7088793,,,18332,14
33.92231039,-117.7809585,,,1635,14
33.92361137,-117.0813343,,,1897,14
33.92587023,-117.0474971,,,392,14
33.92622673,-116.7960514,,,1195,14
33.92982101,-117.0095063,,,264,14
33.93055881,-117.7336234,,,7884,14
33.93120915,-117.8188006,,,757,14
33.93141674,-117.5898922,,,452,14
33.93259094,-117.1054595,,,557,14
33.93264598,-116.6896082,,,518,14
33.93437726,-117.5980459,,,257,14
33.9375975,-116.7112093,,,298,14
33.93797258,-117.0677445,,,550,14
33.93802969,-116.6561073,,,471,14
33.94064829,-117.12053,,,303,14
33.94309079,-116.6814892,,,1877,14
33.94396482,-117.0931662,,,12801,14
33.94522819,-117.5659541,,,123,14
33.94736351,-116.8078131,,,338,14
33.94878419,-116.8952707,,,25,14
33.94938425,-116.6424906,,,24,Prescribed Burn
33.95042765,-116.8937337,,,428,14
33.9508735,-116.9061119,,,161,14
33.95308427,-117.0066403,,,215,14
33.95567166,-117.5528195,,,209,14
33.95720766,-116.8362695,,,73,14
33.95746566,-116.8442168,,,119,14
33.95771275,-116.8886073,,,97,14
33.95831939,-116.8174743,,,18,14
33.9584127,-116.8117007,,,133,14
33.96089477,-117.2004616,,,838,14
33.96090099,-117.2909586,,,720,14
33.96093457,-116.8372356,,,409,14
33.9615334,-116.8935412,,,87,14
33.96186107,-116.7763425,,,3682,14
33.96270139,-116.9278593,,,38,14
33.96296274,-117.15387,,,115,14
33.96403369,-117.2221723,,,49,14
33.96488431,-116.7976878,,,690,14
33.96509794,-117.4591396,,,71,14
33.96792626,-117.3012834,,,172,14
33.96794156,-117.152483,,,347,14
33.9680876,-117.4976952,,,962,14
33.96858117,-117.2879525,,,1049,14
33.96859306,-117.1539249,,,158,14
33.96913825,-117.0623101,,,1043,14
33.96937169,-117.4463805,,,96,14
33.96978365,-116.8153501,,,147,14
33.969947,-117.1903099,,,95,14
33.96997589,-116.8675821,,,129,14
33.97043887,-117.2786079,,,813,14
33.97087051,-117.2078849,,,1733,14
33.9709478,-117.11165,,,57,14
33.97168255,-116.8307296,,,164,14
33.97172046,-116.7960999,,,42,14
33.97340201,-117.4298395,,,83,14
33.97893572,-116.955194,,,65,14
33.9822731,-117.2304763,,,828,14
33.98369957,-117.1499555,,,72,14
33.98558749,-116.9104305,,,184,14
33.98577181,-116.9088051,,,216,14
33.9859179,-117.0094214,,,205,14
33.98629458,-116.8892344,,,173,14
33.98668941,-117.4489275,,,132,14
33.98841326,-116.9528456,,,25,14
33.99370676,-117.3100195,,,536,14
33.99402529,-117.0239943,,,444,14
33.99534004,-117.3204748,,,416,14
33.99560103,-116.7808153,,,153,14
33.99650802,-117.2694384,,,97,14
33.99788007,-116.9729518,,,623,14
33.9982749,-116.2013818,,,24363,14
33.99833378,-116.8479398,,,99,14
33.9989651,-117.2014509,,,379,14
33.99938072,-117.439527,,,199,14
34.00055071,-116.6871438,,,426,14
34.00219618,-116.8586748,,,33,14
34.00275893,-116.9447458,,,39,14
34.00406015,-116.9755062,,,506,Prescribed Burn
34.00406168,-116.6015031,,,618,14
34.00466855,-117.2327207,,,349,14
34.0072791,-116.8611594,,,102,14
34.01007122,-117.2389873,,,439,14
34.0104187,-117.0074417,,,315,14
34.01102107,-117.7620049,,,494,Prescribed Burn
34.01287291,-119.596253,,,39,Prescribed Burn
34.01345017,-117.2794821,,,57,14
34.01536479,-118.3704383,,,11,14
34.0157748,-117.2896932,,,69,14
34.01960258,-117.296827,,,246,14
34.02084309,-117.0146854,,,309,Prescribed Burn
34.02117917,-116.9562063,,,10,14
34.02133331,-117.2888387,,,453,14
34.02254817,-117.7611674,,,62,14
34.02382751,-117.2891067,,,383,14
34.02606669,-117.000769,,,117,Prescribed Burn
34.02632847,-117.4611125,,,119,14
34.02637333,-117.4975386,,,166,14
34.02637436,-117.0131737,,,249,14
34.02640569,-117.47873,,,168,14
34.02763895,-116.9568022,,,30,14
34.02990629,-116.8579023,,,21,14
34.03454617,-118.8061247,,,78,Prescribed Burn
34.03536723,-118.8161196,,,62,Prescribed Burn
34.0365624,-118.5337151,,,3,14
34.04800124,-118.6976854,,,5391,14
34.05904806,-116.9937437,,,247,Prescribed Burn
34.0644258,-118.8321668,,,89,Prescribed Burn
34.06908805,-118.4932657,,,0,14
34.07938554,-118.8642225,,,240,Prescribed Burn
34.08075747,-117.0406171,,,177,14
34.08143157,-117.0406712,,,45,14
34.08189553,-117.0367615,,,190,Prescribed Burn
34.08833727,-117.0283372,,,258,14
34.08909506,-117.0357512,,,18,14
34.09039506,-116.8671181,,,116,14
34.09182361,-118.4736768,,,27,14
34.09341245,-117.0894689,,,411,14
34.09353593,-116.973496,,,270,Prescribed Burn
34.09981567,-117.0352937,,,318,14
34.10110647,-118.5786537,,,220,Prescribed Burn
34.10202444,-116.9899022,,,43,14
34.10518341,-117.104118,,,8,14
34.10682675,-117.0021699,,,293,14
34.10988138,-117.0070517,,,322,14
34.11220759,-117.0814073,,,2536,14
34.1143328,-117.1288767,,,23,14
34.11468704,-117.1201715,,,225,14
34.11488574,-118.483285,,,6,14
34.12100554,-118.5914369,,,0,11
34.12368533,-119.0481065,,,305,Prescribed Burn
34.12368533,-119.0481065,,,305,Prescribed Burn
34.12732136,-117.1515069,,,668,Prescribed Burn
34.1294771,-119.0468431,,,145,Prescribed Burn
34.13385215,-117.1649024,,,218,Prescribed Burn
34.13852677,-118.4541889,,,1,14
34.14009446,-118.2898627,,,3,14
34.1418291,-117.1945934,,,36,14
34.14478645,-117.2007506,,,20,14
34.14692208,-117.6374288,,,88,14
34.14700107,-118.7047047,,,224,Prescribed Burn
34.14901467,-118.6867707,,,94,Prescribed Burn
34.15054031,-117.5460605,,,74,14
34.15203048,-117.1906102,,,287,14
34.15476299,-117.2314563,,,34,14
34.15623786,-117.1886647,,,279,14
34.15828754,-117.1889503,,,184,14
34.16116907,-117.2431107,,,84,14
34.16325472,-117.5517978,,,213,14
34.16348341,-116.9712847,,,269,14
34.16422748,-117.2144216,,,652,14
34.16434042,-117.2403994,,,162,14
34.16600497,-117.0108466,,,261,14
34.16863411,-117.6039293,,,244,Prescribed Burn
34.16963813,-117.2112501,,,188,14
34.17009617,-117.2232451,,,836,14
34.17065295,-117.1393372,,,22,14
34.17176687,-117.591977,,,8,14
34.17355301,-117.4116865,,,121,14
34.17554864,-117.2613396,,,376,14
34.17558216,-117.1283955,,,29,14
34.17623798,-117.5110883,,,4358,14
34.17683212,-116.9495984,,,57,Prescribed Burn
34.17752049,-117.6325644,,,60,14
34.17792514,-117.4596958,,,111,14
34.17894367,-117.387563,,,31,14
34.17907569,-117.2755854,,,8,14
34.17925513,-117.6193484,,,5,14
34.17942122,-117.4094013,,,1325,Prescribed Burn
34.17959133,-117.2828269,,,21,14
34.18071275,-116.9366579,,,73,14
34.18099702,-117.4760017,,,5244,14
34.18159567,-117.447811,,,170,14
34.18646892,-117.3072682,,,93,14
34.18657229,-117.5426893,,,40,14
34.18818241,-117.2820483,,,77,14
34.1884153,-117.4106851,,,78,14
34.18894672,-117.2757823,,,20,14
34.18903827,-117.2806337,,,165,14
34.19130567,-117.2897752,,,370,14
34.19440906,-117.2745309,,,0,14
34.1944708,-118.7371647,,,540,Prescribed Burn
34.19575496,-117.2633506,,,308,14
34.19668822,-117.2718063,,,56,14
34.19756413,-117.1312095,,,46,Prescribed Burn
34.19885627,-117.310109,,,38,14
34.20187001,-117.4753059,,,718,14
34.20213172,-117.4559586,,,63,14
34.20302251,-117.4465502,,,11,14
34.20305152,-117.3154925,,,65,14
34.20322876,-117.4111129,,,6,14
34.20412144,-117.4024761,,,12,14
34.20552804,-118.9224478,,,0,14
34.20651884,-117.4187016,,,93,14
34.20678611,-117.3285008,,,100,14
34.20786505,-117.4604524,,,409,Prescribed Burn
34.20814334,-117.4172456,,,109,14
34.21149986,-117.2126676,,,287,14
34.21471966,-117.4612083,,,8,14
34.21604874,-117.4602336,,,100,14
34.21981222,-117.6194753,,,21,14
34.22133822,-117.4538272,,,68,14
34.22340046,-117.4459226,,,247,14
34.22446209,-117.4020204,,,5,14
34.22533611,-117.3936325,,,142,14
34.22728267,-117.4269099,,,357,14
34.2293148,-117.0098819,,,6,14
34.22990797,-117.0110547,,,16,14
34.23116994,-117.4329761,,,13,14
34.23249322,-117.4085027,,,67,14
34.23307779,-117.4037785,,,10,14
34.23443576,-116.7418041,,,318,14
34.23484132,-117.4961987,,,26,14
34.23508122,-116.7838933,,,82,14
34.23518971,-117.4123241,,,368,14
34.23602558,-117.3520015,,,44,14
34.23917706,-117.4314431,,,34,14
34.24366212,-118.3617777,,,17,14
34.24409042,-117.4399814,,,109,14
34.24470492,-117.4109322,,,155,14
34.24511304,-117.4948132,,,171,14
34.25354248,-117.4439435,,,952,14
34.25454304,-117.1201191,,,216,14
34.26041258,-117.4625828,,,213,14
34.26075981,-117.4397853,,,1180,14
34.2637179,-117.4791414,,,476,14
34.26706649,-117.4722016,,,24,14
34.26743469,-117.5210794,,,100,14
34.27047079,-117.1113394,,,52,14
34.27113216,-117.198728,,,8,14
34.27172684,-117.5368621,,,111,14
34.27268284,-117.1253395,,,20,14
34.27451031,-118.3343458,,,7,14
34.27457693,-117.4809849,,,204,14
34.27512999,-117.5298574,,,277,14
34.27544949,-117.5198209,,,336,14
34.28001817,-116.7946424,,,335,14
34.28038479,-117.4965073,,,2249,14
34.28470663,-117.4647125,,,34,14
34.28611421,-116.7877181,,,130,14
34.28758627,-117.555502,,,1977,14
34.29515973,-117.3295367,,,18,14
34.29769166,-117.5104332,,,15,14
34.30006103,-117.5963395,,,79,14
34.30165846,-117.1285268,,,12,14
34.30257728,-116.9192269,,,234,Prescribed Burn
34.30384187,-116.8099995,,,77,14
34.30417149,-117.2029566,,,288,14
34.30654147,-117.2782478,,,12,14
34.30683208,-117.3693588,,,162,Prescribed Burn
34.30849595,-117.5531458,,,1011,Prescribed Burn
34.30849595,-117.5531458,,,1011,Prescribed Burn
34.30944464,-117.1442011,,,590,14
34.31136651,-117.0115284,,,45,14
34.31156515,-117.369984,,,89,Prescribed Burn
34.31219287,-117.600451,,,542,14
34.31344905,-117.4716989,,,147,14
34.31904914,-117.280611,,,1236,Prescribed Burn
34.32174562,-117.4348055,,,0,14
34.32277806,-117.5035689,,,131,14
34.32315442,-117.3359649,,,1121,Prescribed Burn
34.32376983,-117.4558738,,,12,14
34.32548606,-117.1773771,,,1867,14
34.32580806,-117.4490268,,,391,14
34.33140272,-117.4719762,,,41,14
34.33374808,-117.1954213,,,45,14
34.33488693,-117.3167654,,,993,Prescribed Burn
34.3362274,-117.4392707,,,465,14
34.33642604,-117.4617736,,,186,14
34.33644152,-117.1938972,,,47,14
34.33848054,-117.492501,,,62,14
34.34072673,-117.2238407,,,13,14
34.34080712,-117.1850456,,,5,14
34.34381281,-117.4748583,,,66,14
34.34516687,-117.2852399,,,1211,Prescribed Burn
34.34860908,-117.4610662,,,76,14
34.35069979,-116.9965363,,,185,14
34.35279592,-117.1958356,,,16,14
34.3570854,-117.2879413,,,1177,Prescribed Burn
34.35797825,-117.0742631,,,342,14
34.36124133,-117.4445363,,,92,14
34.36275179,-117.6085117,,,118,14
34.36646621,-117.0903208,,,490,14
34.36670586,-117.0561779,,,334,14
34.37066584,-117.4402921,,,47,14
34.37219575,-118.5272306,,,67,Prescribed Burn
34.38526269,-118.6402647,,,526,Prescribed Burn
34.38582325,-119.1957129,,,3441,14
34.39301979,-118.6663708,,,756,Prescribed Burn
34.394265,-118.5913154,,,2561,Prescribed Burn
34.40643056,-118.6327802,,,1859,Prescribed Burn
34.41356219,-118.569941,,,14,14
34.43536296,-119.2739432,,,5,Prescribed Burn
34.44738217,-118.4769064,,,1132,Prescribed Burn
34.46925103,-118.5832724,,,272,Prescribed Burn
34.48776702,-118.7205588,,,563,Prescribed Burn
34.49673611,-119.5808359,,,109,14
34.49780755,-118.2232046,,,4,14
34.50165679,-118.6648128,,,127,Prescribed Burn
34.50580882,-118.6729467,,,222,Prescribed Burn
34.51057237,-118.5501789,,,53,Prescribed Burn
34.51143298,-118.7044921,,,416,Prescribed Burn
34.51614173,-118.6915704,,,649,Prescribed Burn
34.51741498,-118.4707122,,,246,Prescribed Burn
34.51941913,-118.6799824,,,688,Prescribed Burn
34.53004698,-118.4923807,,,162,Prescribed Burn
34.53221558,-118.4082344,,,162,Prescribed Burn
34.53404469,-118.4688895,,,174,Prescribed Burn
34.5360923,-118.5621034,,,117,Prescribed Burn
34.53686814,-118.4662645,,,293,Prescribed Burn
34.53848898,-119.7716209,,,49,9
34.54197282,-118.6006418,,,83,Prescribed Burn
34.5423217,-118.5358606,,,113,Prescribed Burn
34.54313257,-118.4679956,,,1110,Prescribed Burn
34.54313257,-118.4679956,,,1110,Prescribed Burn
34.54391724,-119.7330996,,,934,14
34.54676397,-119.760417,,,431,9
34.55100304,-118.4505295,,,72,Prescribed Burn
34.55231207,-118.3910899,,,83,Prescribed Burn
34.55950788,-118.3269879,,,531,Prescribed Burn
34.5595361,-118.1536392,,,9,14
34.56234449,-118.5539938,,,103,Prescribed Burn
34.57272427,-119.9752911,,,59,14
34.57452998,-118.411,,,178,Prescribed Burn
34.58813663,-120.5686647,,,12714,14
34.6026782,-118.6394687,,,195,Prescribed Burn
34.61315843,-120.5466545,,,260,14
34.6273243,-120.5517943,,,6,14
34.64798689,-120.579248,,,614,14
34.65425255,-118.9470557,,,351,Prescribed Burn
34.65425255,-118.9470557,,,351,Prescribed Burn
34.6642865,-119.41936,,,113,14
34.68562502,-118.8668393,,,218,14
34.69510512,-120.3361895,,,108,Prescribed Burn
34.69510512,-120.3361895,,,108,Prescribed Burn
34.69558492,-118.9017339,,,475,9
34.7082797,-120.3368753,,,399,Prescribed Burn
34.7175352,-120.5871019,,,8,14
34.7193612,-120.5714926,,,4,14
34.72716304,-120.5354358,,,226,14
34.732618,-118.6498341,,,75,Prescribed Burn
34.74040113,-118.6285255,,,101,Prescribed Burn
34.75210596,-120.4821124,,,125,14
34.772906,-118.2418955,,,123,14
34.78038608,-120.1665926,,,165,10
34.9147144,-119.7224955,,,592,9
34.9834216,-120.1553068,,,2607,Prescribed Burn
34.98544185,-119.812153,,,124,14
35.03479573,-120.2481682,,,1409,14
35.03585559,-120.2890271,,,1460,14
35.03711902,-120.0478849,,,166,14
35.04138107,-120.3186502,,,1107,Prescribed Burn
35.04217921,-120.1312316,,,224,14
35.07197692,-120.3012977,,,1841,Prescribed Burn
35.07587784,-120.3141574,,,894,Prescribed Burn
35.07730992,-120.3251861,,,319,Prescribed Burn
35.07940038,-120.1673978,,,4057,Prescribed Burn
35.08714493,-120.2832434,,,292,14
35.09934913,-120.4482059,,,206,Prescribed Burn
35.11019335,-120.470535,,,1022,Prescribed Burn
35.11392257,-120.4933879,,,1171,Prescribed Burn
35.11859585,-120.3339284,,,2972,14
35.11925557,-120.4348945,,,1472,Prescribed Burn
35.1457409,-120.4630757,,,1444,Prescribed Burn
35.1502504,-120.4332434,,,2132,Prescribed Burn
35.15849852,-120.4372294,,,964,Prescribed Burn
35.16821242,-120.3829307,,,1370,14
35.1842795,-120.6799517,,,45,Prescribed Burn
35.18778785,-120.7753078,,,393,14
35.18822407,-120.7836755,,,187,14
35.19642318,-120.3211227,,,659,14
35.19651198,-120.3914995,,,1680,14
35.21319813,-117.4449804,,,32,9
35.23373029,-118.6988647,,,79,Prescribed Burn
35.24177697,-120.8792943,,,422,Prescribed Burn
35.25773934,-120.7989652,,,481,Prescribed Burn
35.2622461,-120.8118342,,,162,Prescribed Burn
35.27436625,-120.7921468,,,340,Prescribed Burn
35.27938914,-120.7740418,,,426,14
35.28848458,-120.7969623,,,286,Prescribed Burn
35.38368582,-118.4035275,,,58,1
35.39300977,-120.2994165,,,2091,9
35.40495706,-120.2828346,,,114,14
35.42807849,-118.6780923,,,115,1
35.44405299,-120.5026065,,,133,14
35.46926885,-118.7421073,,,881,9
35.47399576,-118.9710017,,,361,14
35.47976687,-118.7305805,,,3,1
35.48878784,-118.7593258,,,27,9
35.52469822,-118.6678722,,,22,9
35.59200333,-118.4770342,,,62,9
35.62862725,-121.0877439,,,714,14
35.63399207,-117.9945331,,,794,1
35.63650114,-118.5512648,,,1527,9
35.65823279,-118.0195078,,,57,9
35.69923299,-120.916164,,,1012,14
35.71892074,-118.4699833,,,412,9
35.72177966,-118.0925268,,,53,14
35.73581467,-120.7775582,,,610,14
35.73716179,-120.7777689,,,609,14
35.75897585,-120.7554061,,,35,14
35.7607039,-120.7366039,,,76,12
35.76459903,-120.7615021,,,10,14
35.7653826,-120.7758385,,,8,14
35.76920648,-120.7354058,,,412,12
35.77867445,-120.7466685,,,318,12
35.77965233,-120.8003976,,,257,14
35.78123112,-120.8253461,,,1034,Prescribed Burn
35.7812683,-120.8261781,,,1357,14
35.79096197,-120.8040576,,,302,14
35.79342867,-120.7723346,,,194,14
35.79590562,-120.8173578,,,658,14
35.80561977,-120.7846862,,,1045,14
35.8081317,-120.8199661,,,1028,13
35.81635744,-120.792385,,,7345,13
35.8188712,-120.7338806,,,132,14
35.82544143,-120.7664551,,,771,Prescribed Burn
35.82764983,-118.3667357,,,301,Prescribed Burn
35.82942506,-120.7976005,,,1781,Prescribed Burn
35.83405409,-120.7791849,,,162,14
35.8463878,-121.3733005,,,14370,14
35.84911684,-120.7840499,,,322,Prescribed Burn
35.86942427,-120.7566991,,,5,10
35.87699621,-118.9028128,,,313,14
35.95807906,-121.3286235,,,573,9
35.96695459,-121.3466586,,,2458,14
35.97162172,-120.1770848,,,945,7
36.02939766,-118.7902237,,,20,9
36.04912887,-118.8063099,,,71,9
36.09853054,-121.392886,,,211,9
36.14289621,-118.7682278,,,27,9
36.14746416,-118.1748443,,,3492,Prescribed Burn
36.19842748,-118.4449195,,,34,9
36.21957731,-119.0420672,,,219,14
36.23068672,-120.398643,,,331,7
36.24454065,-121.7610614,,,213,14
36.26348189,-120.6724209,,,351,Prescribed Burn
36.27160512,-121.6632667,,,1280,9
36.27621178,-121.5470236,,,65,14
36.28016683,-118.6201709,,,2098,Prescribed Burn
36.28866185,-121.8177261,,,2745,14
36.33568287,-118.4930428,,,4656,Prescribed Burn
36.34617467,-118.4032881,,,139,1
36.36662309,-118.8823272,,,62,14
36.42905128,-119.0642433,,,570,14
36.44794309,-121.800475,,,5,Prescribed Burn
36.45242145,-121.7980225,,,11,Prescribed Burn
36.45242145,-121.7980225,,,11,Prescribed Burn
36.45497867,-121.7959902,,,6,Prescribed Burn
36.45651315,-121.7976208,,,5,Prescribed Burn
36.46096566,-121.8043308,,,30,Prescribed Burn
36.46096566,-121.8043308,,,30,Prescribed Burn
36.46140999,-118.6627746,,,278,Prescribed Burn
36.46205703,-121.8040947,,,7,Prescribed Burn
36.47059765,-121.2037715,,,7,Prescribed Burn
36.47101302,-121.200141,,,1,Prescribed Burn
36.47114144,-121.1981805,,,4,Prescribed Burn
36.4719956,-121.2055471,,,1,Prescribed Burn
36.4719956,-121.2055471,,,1,Prescribed Burn
36.47329779,-121.1691005,,,3,Prescribed Burn
36.47391077,-121.2094586,,,2,Prescribed Burn
36.47391077,-121.2094586,,,2,Prescribed Burn
36.4743785,-121.1772855,,,127,Prescribed Burn
36.4743785,-121.1772855,,,127,Prescribed Burn
36.47445334,-121.2074744,,,5,Prescribed Burn
36.47508917,-121.1811333,,,1,Prescribed Burn
36.47521668,-121.2115756,,,1,Prescribed Burn
36.47521668,-121.2115756,,,1,Prescribed Burn
36.47608589,-121.1819025,,,1,Prescribed Burn
36.47613459,-121.1952126,,,1,Prescribed Burn
36.47628343,-121.2084049,,,1,Prescribed Burn
36.47632938,-121.1679932,,,1,Prescribed Burn
36.47642721,-121.206559,,,2,Prescribed Burn
36.47643093,-121.1692496,,,0,Prescribed Burn
36.47655782,-121.1732275,,,232,14
36.47672349,-121.2107037,,,0,Prescribed Burn
36.47703232,-121.1961853,,,3,Prescribed Burn
36.47727155,-121.1707342,,,8,Prescribed Burn
36.47755289,-121.1826631,,,1,Prescribed Burn
36.47803604,-121.1649276,,,81,Prescribed Burn
36.47816111,-121.174722,,,6,Prescribed Burn
36.47819622,-121.2058317,,,2,Prescribed Burn
36.4783514,-121.1965499,,,1,Prescribed Burn
36.47841436,-118.8139646,,,86,14
36.47857972,-121.2132369,,,0,Prescribed Burn
36.47871948,-121.21186,,,0,Prescribed Burn
36.47877933,-121.2046493,,,0,Prescribed Burn
36.47884564,-121.2081805,,,4,Prescribed Burn
36.47911175,-121.2145202,,,1,Prescribed Burn
36.47911175,-121.2145202,,,1,Prescribed Burn
36.47931953,-121.1935282,,,2,Prescribed Burn
36.47931953,-121.1935282,,,2,Prescribed Burn
36.47934123,-121.2036078,,,1,Prescribed Burn
36.47934123,-121.2036078,,,1,Prescribed Burn
36.47951073,-121.1748214,,,1,Prescribed Burn
36.47951073,-121.1748214,,,1,Prescribed Burn
36.48000381,-121.1771877,,,3,Prescribed Burn
36.48005129,-121.1900438,,,3,Prescribed Burn
36.48081707,-121.1790326,,,1,Prescribed Burn
36.4818453,-121.1745604,,,1,Prescribed Burn
36.48277551,-121.213352,,,12,Prescribed Burn
36.48277551,-121.213352,,,12,Prescribed Burn
36.48297836,-121.1747286,,,0,Prescribed Burn
36.48374121,-121.1756644,,,2,Prescribed Burn
36.48381819,-121.1700374,,,1,Prescribed Burn
36.48381819,-121.1700374,,,1,Prescribed Burn
36.48393576,-121.168046,,,1,Prescribed Burn
36.48444256,-121.1697645,,,0,Prescribed Burn
36.48444457,-121.1725919,,,5,Prescribed Burn
36.48468575,-121.1596813,,,1,Prescribed Burn
36.48479125,-121.1614543,,,1,Prescribed Burn
36.48481441,-121.1605929,,,1,Prescribed Burn
36.48485909,-121.1691497,,,1,Prescribed Burn
36.48488103,-121.1684791,,,1,Prescribed Burn
36.48499062,-121.1751358,,,5,Prescribed Burn
36.48609832,-121.1730669,,,1,Prescribed Burn
36.48642051,-118.8326343,,,19,Prescribed Burn
36.48665717,-121.1708791,,,2,Prescribed Burn
36.48665717,-121.1708791,,,2,Prescribed Burn
36.48666638,-121.154216,,,5,Prescribed Burn
36.48671989,-121.1811073,,,91,14
36.48682223,-121.1747915,,,2,Prescribed Burn
36.48737638,-121.1777411,,,5,Prescribed Burn
36.48809346,-121.2148952,,,1,Prescribed Burn
36.48814064,-121.2231557,,,2,Prescribed Burn
36.48919867,-121.1735725,,,4,Prescribed Burn
36.48948282,-121.2175312,,,8,Prescribed Burn
36.4953078,-121.2171415,,,232,Prescribed Burn
36.50149795,-121.2231526,,,1,Prescribed Burn
36.502039,-121.2217813,,,1,Prescribed Burn
36.502039,-121.2217813,,,1,Prescribed Burn
36.50313378,-121.2131557,,,2,14
36.50470873,-121.213282,,,2,14
36.50645702,-121.2190636,,,1,14
36.50676622,-121.1969039,,,1,Prescribed Burn
36.5074438,-121.196371,,,1,Prescribed Burn
36.50777756,-121.2010745,,,2,Prescribed Burn
36.50859545,-121.2189003,,,1,14
36.50878653,-121.2019043,,,1,Prescribed Burn
36.50890891,-121.1935571,,,5,Prescribed Burn
36.51145034,-121.2046949,,,1,Prescribed Burn
36.51183439,-121.2012172,,,11,Prescribed Burn
36.51183439,-121.2012172,,,11,Prescribed Burn
36.51287462,-121.2032948,,,9,Prescribed Burn
36.51294344,-121.2123844,,,1,Prescribed Burn
36.51327098,-121.2092262,,,23,Prescribed Burn
36.51393832,-121.2127367,,,2,Prescribed Burn
36.5140743,-121.2061486,,,1,Prescribed Burn
36.5149059,-121.2068824,,,1,Prescribed Burn
36.5149059,-121.2068824,,,1,Prescribed Burn
36.52882066,-121.2010474,,,628,Prescribed Burn
36.5347773,-118.1564664,,,55,Prescribed Burn
36.5519449,-118.758172,,,97,Prescribed Burn
36.58272263,-118.7527536,,,3,Prescribed Burn
36.60042878,-118.7450383,,,98,Prescribed Burn
36.6057544,-118.7530842,,,34,Prescribed Burn
36.60702222,-118.7651933,,,3,Prescribed Burn
36.64094454,-118.8113503,,,191,Prescribed Burn
36.65063138,-120.8592185,,,485,14
36.6811533,-118.9256846,,,28,Prescribed Burn
36.68235718,-118.9284279,,,1,14
36.68889267,-118.9267315,,,272,Prescribed Burn
36.69782525,-118.9041563,,,831,Prescribed Burn
36.73807948,-118.9780495,,,191,Prescribed Burn
36.74053851,-118.9571881,,,40,Prescribed Burn
36.75113405,-118.1157144,,,340,14
36.75891742,-118.2387998,,,165,9
36.78477039,-118.6502143,,,69,Prescribed Burn
36.78628573,-118.2753072,,,200,9
36.78807345,-118.8938259,,,162,Prescribed Burn
36.78807345,-118.8938259,,,162,Prescribed Burn
36.79061001,-119.3738009,,,1175,11
36.80432704,-118.6686343,,,29,1
36.81714927,-121.5116975,,,515,10
36.84063836,-119.3790911,,,2484,14
36.84221123,-119.5179934,,,28,2
36.85501317,-120.8340151,,,23526,14
36.866192,-119.3188164,,,31,9
36.92189028,-118.3165108,,,28,1
36.9252852,-120.8815568,,,9373,14
36.94188547,-119.0991528,,,270,Prescribed Burn
36.94788423,-118.2989075,,,615,9
36.96172396,-119.5807013,,,100,7
36.96422589,-118.3166763,,,20,1
36.96964111,-119.6158706,,,9,2
36.97132455,-121.6282472,,,991,Prescribed Burn
36.97579048,-119.7590615,,,251,14
36.97633555,-119.7606777,,,753,14
36.97651054,-118.3068728,,,248,1
36.98714497,-121.4710517,,,75,14
36.99200774,-121.3676396,,,164,14
37.00771766,-119.7671182,,,232,14
37.02044487,-119.2416738,,,802,Prescribed Burn
37.02091687,-119.767535,,,1059,14
37.04086878,-119.3286031,,,27,Prescribed Burn
37.05115683,-121.7193833,,,90,10
37.07872676,-121.0738137,,,299,14
37.0813943,-121.179937,,,220,14
37.08698347,-119.6365788,,,573,14
37.09069703,-119.9825695,,,724,14
37.13147719,-121.1080353,,,491,14
37.13484834,-121.3110259,,,3691,Prescribed Burn
37.1444351,-120.0037731,,,243,14
37.15496646,-119.4155222,,,73,1
37.15901189,-119.5367139,,,1177,Prescribed Burn
37.16216752,-120.0748277,,,538,14
37.1743719,-119.531594,,,3458,Prescribed Burn
37.17672286,-119.979839,,,507,14
37.19147952,-122.2255824,,,237,Prescribed Burn
37.19314406,-121.3366865,,,2292,Prescribed Burn
37.19403204,-121.5497608,,,316,Prescribed Burn
37.19747688,-119.5305042,,,512,Prescribed Burn
37.19757336,-121.5267609,,,1188,Prescribed Burn
37.19828416,-121.5071956,,,2035,Prescribed Burn
37.19954741,-121.5086636,,,2037,Prescribed Burn
37.19954741,-121.5086636,,,2037,Prescribed Burn
37.20077945,-122.2275724,,,292,Prescribed Burn
37.20357327,-118.609251,,,26,1
37.2070701,-122.2131003,,,375,Prescribed Burn
37.21196267,-122.227463,,,260,Prescribed Burn
37.21897052,-121.7143634,,,1200,2
37.21976,-121.6297777,,,255,14
